# ---------------------------------- WARNING ----------------------------------------				
# The data you have obtained from this automated U.S. Geological Survey database				
# have not received Director's approval and as such are provisional and subject to				
# revision.  The data are released on the condition that neither the USGS nor the				
# United States Government may be held liable for any damages resulting from its use.				
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement				
#				
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output				
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals				
#				
# Contact:   gs-w_support_nwisweb@usgs.gov				
# retrieved: 2014-10-08 01:54:04 EDT       (caww01)				
#				
# Data for the following 1 site(s) are contained in this file				
#    USGS 11472200 OUTLET C NR LONGVALE CA				
# -----------------------------------------------------------------------------------				
#				
# Data provided for site 11472200				
#    DD parameter statistic   Description				
"#    02   00060     00003     Discharge, cubic feet per second (Mean)"				
#				
# Data-value qualification codes included in this output: 				
#     A  Approved for publication -- Processing and review completed.  				
#     e  Value has been estimated.  				
# 				
agenc	y_cd       site_no	datetime	02_00060	_00003  02_00060_00003_cd
USGS	11472200	7/26/87	0.32	A
USGS	11472200	7/27/87	0.31	A
USGS	11472200	7/28/87	0.29	A
USGS	11472200	7/29/87	0.25	A
USGS	11472200	7/30/87	0.25	A
USGS	11472200	7/31/87	0.2	A
USGS	11472200	8/1/87	0.22	A
USGS	11472200	8/2/87	0.19	A
USGS	11472200	8/3/87	0.16	A
USGS	11472200	8/4/87	0.1	A
USGS	11472200	8/5/87	0.08	A
USGS	11472200	8/6/87	0.04	A
USGS	11472200	8/7/87	0.03	A
USGS	11472200	8/8/87	0.03	A
USGS	11472200	8/9/87	0.02	A
USGS	11472200	8/10/87	0.02	A
USGS	11472200	8/11/87	0.01	A
USGS	11472200	8/12/87	0.01	A
USGS	11472200	8/13/87	0	A
USGS	11472200	8/14/87	0	A
USGS	11472200	8/15/87	0	A
USGS	11472200	8/16/87	0	A
USGS	11472200	8/17/87	0	A
USGS	11472200	8/18/87	0	A
USGS	11472200	8/19/87	0	A
USGS	11472200	8/20/87	0	A
USGS	11472200	8/21/87	0	A
USGS	11472200	8/22/87	0	A
USGS	11472200	8/23/87	0	A
USGS	11472200	8/24/87	0	A
USGS	11472200	8/25/87	0	A
USGS	11472200	8/26/87	0	A
USGS	11472200	8/27/87	0	A
USGS	11472200	8/28/87	0	A
USGS	11472200	8/29/87	0	A
USGS	11472200	8/30/87	0	A
USGS	11472200	8/31/87	0	A
USGS	11472200	9/1/87	0	A
USGS	11472200	9/2/87	0	A
USGS	11472200	9/3/87	0	A
USGS	11472200	9/4/87	0	A
USGS	11472200	9/5/87	0	A
USGS	11472200	9/6/87	0	A
USGS	11472200	9/7/87	0	A
USGS	11472200	9/8/87	0	A
USGS	11472200	9/9/87	0	A
USGS	11472200	9/10/87	0	A
USGS	11472200	9/11/87	0	A
USGS	11472200	9/12/87	0	A
USGS	11472200	9/13/87	0	A
USGS	11472200	9/14/87	0	A
USGS	11472200	9/15/87	0	A
USGS	11472200	9/16/87	0	A
USGS	11472200	9/17/87	0	A
USGS	11472200	9/18/87	0	A
USGS	11472200	9/19/87	0	A
USGS	11472200	9/20/87	0.1	A
USGS	11472200	9/21/87	0.18	A
USGS	11472200	9/22/87	0.15	A
USGS	11472200	9/23/87	0.14	A
USGS	11472200	9/24/87	0.08	A
USGS	11472200	9/25/87	0.03	A
USGS	11472200	9/26/87	0.02	A
USGS	11472200	9/27/87	0.02	A
USGS	11472200	9/28/87	0.02	A
USGS	11472200	9/29/87	0.03	A
USGS	11472200	9/30/87	0.05	A
USGS	11472200	10/1/87	0.09	A
USGS	11472200	10/2/87	0.12	A
USGS	11472200	10/3/87	0.13	A
USGS	11472200	10/4/87	0.12	A
USGS	11472200	10/5/87	0.1	A
USGS	11472200	10/6/87	0.09	A
USGS	11472200	10/7/87	0.09	A
USGS	11472200	10/8/87	0.11	A
USGS	11472200	10/9/87	0.12	A
USGS	11472200	10/10/87	0.12	A
USGS	11472200	10/11/87	0.14	A
USGS	11472200	10/12/87	0.17	A
USGS	11472200	10/13/87	0.22	A
USGS	11472200	10/14/87	0.34	A
USGS	11472200	10/15/87	0.42	A
USGS	11472200	10/16/87	0.39	A
USGS	11472200	10/17/87	0.43	A
USGS	11472200	10/18/87	0.39	A
USGS	11472200	10/19/87	0.42	A
USGS	11472200	10/20/87	0.39	A
USGS	11472200	10/21/87	0.43	A
USGS	11472200	10/22/87	0.54	A
USGS	11472200	10/23/87	1.2	A
USGS	11472200	10/24/87	3.5	A
USGS	11472200	10/25/87	3.4	A
USGS	11472200	10/26/87	2.2	A
USGS	11472200	10/27/87	2.1	A
USGS	11472200	10/28/87	4.5	A
USGS	11472200	10/29/87	4.7	A
USGS	11472200	10/30/87	3.5	A
USGS	11472200	10/31/87	2.9	A
USGS	11472200	11/1/87	2.4	A
USGS	11472200	11/2/87	1.9	A
USGS	11472200	11/3/87	1.7	A
USGS	11472200	11/4/87	1.5	A
USGS	11472200	11/5/87	1.5	A
USGS	11472200	11/6/87	1.5	A
USGS	11472200	11/7/87	1.9	A
USGS	11472200	11/8/87	2.5	A
USGS	11472200	11/9/87	5	A
USGS	11472200	11/10/87	6.7	A
USGS	11472200	11/11/87	6.3	A
USGS	11472200	11/12/87	5.2	A
USGS	11472200	11/13/87	14	A
USGS	11472200	11/14/87	22	A
USGS	11472200	11/15/87	14	A
USGS	11472200	11/16/87	9.4	A
USGS	11472200	11/17/87	21	A
USGS	11472200	11/18/87	50	A
USGS	11472200	11/19/87	24	A
USGS	11472200	11/20/87	23	A
USGS	11472200	11/21/87	89	A
USGS	11472200	11/22/87	53	A
USGS	11472200	11/23/87	25	A
USGS	11472200	11/24/87	16	A
USGS	11472200	11/25/87	16	A
USGS	11472200	11/26/87	11	A
USGS	11472200	11/27/87	8.4	A
USGS	11472200	11/28/87	7.6	A
USGS	11472200	11/29/87	6.1	A
USGS	11472200	11/30/87	207	A
USGS	11472200	12/1/87	2170	A
USGS	11472200	12/2/87	4170	A
USGS	11472200	12/3/87	1730	A
USGS	11472200	12/4/87	2400	A
USGS	11472200	12/5/87	1190	A
USGS	11472200	12/6/87	3640	A
USGS	11472200	12/7/87	2040	A
USGS	11472200	12/8/87	2500	A
USGS	11472200	12/9/87	3250	A
USGS	11472200	12/10/87	4900	A
USGS	11472200	12/11/87	2060	A
USGS	11472200	12/12/87	1130	A
USGS	11472200	12/13/87	602	A
USGS	11472200	12/14/87	374	A
USGS	11472200	12/15/87	295	A
USGS	11472200	12/16/87	256	A
USGS	11472200	12/17/87	222	A
USGS	11472200	12/18/87	182	A
USGS	11472200	12/19/87	145	A
USGS	11472200	12/20/87	119	A
USGS	11472200	12/21/87	138	A
USGS	11472200	12/22/87	199	A
USGS	11472200	12/23/87	159	A
USGS	11472200	12/24/87	126	A
USGS	11472200	12/25/87	107	A
USGS	11472200	12/26/87	95	A
USGS	11472200	12/27/87	89	A
USGS	11472200	12/28/87	261	A
USGS	11472200	12/29/87	527	A
USGS	11472200	12/30/87	437	A
USGS	11472200	12/31/87	341	A
USGS	11472200	1/1/88	264	A
USGS	11472200	1/2/88	337	A
USGS	11472200	1/3/88	2470	A
USGS	11472200	1/4/88	3130	A
USGS	11472200	1/5/88	2150	A
USGS	11472200	1/6/88	1500	A
USGS	11472200	1/7/88	1080	A
USGS	11472200	1/8/88	1200	A
USGS	11472200	1/9/88	1450	A
USGS	11472200	1/10/88	2100	A
USGS	11472200	1/11/88	2600	A
USGS	11472200	1/12/88	2290	A
USGS	11472200	1/13/88	1500	A
USGS	11472200	1/14/88	1110	A
USGS	11472200	1/15/88	1840	A
USGS	11472200	1/16/88	2230	A
USGS	11472200	1/17/88	2390	A
USGS	11472200	1/18/88	1370	A
USGS	11472200	1/19/88	869	A
USGS	11472200	1/20/88	575	A
USGS	11472200	1/21/88	432	A
USGS	11472200	1/22/88	358	A
USGS	11472200	1/23/88	294	A
USGS	11472200	1/24/88	257	A
USGS	11472200	1/25/88	227	A
USGS	11472200	1/26/88	205	A
USGS	11472200	1/27/88	186	A
USGS	11472200	1/28/88	166	A
USGS	11472200	1/29/88	487	A
USGS	11472200	1/30/88	599	A
USGS	11472200	1/31/88	364	A
USGS	11472200	2/1/88	283	A
USGS	11472200	2/2/88	236	A
USGS	11472200	2/3/88	204	A
USGS	11472200	2/4/88	183	A
USGS	11472200	2/5/88	166	A
USGS	11472200	2/6/88	152	A
USGS	11472200	2/7/88	138	A
USGS	11472200	2/8/88	134	A
USGS	11472200	2/9/88	123	A
USGS	11472200	2/10/88	112	A
USGS	11472200	2/11/88	110	A
USGS	11472200	2/12/88	95	A
USGS	11472200	2/13/88	91	A
USGS	11472200	2/14/88	85	A
USGS	11472200	2/15/88	79	A
USGS	11472200	2/16/88	76	A
USGS	11472200	2/17/88	73	A
USGS	11472200	2/18/88	66	A
USGS	11472200	2/19/88	62	A
USGS	11472200	2/20/88	60	A
USGS	11472200	2/21/88	57	A
USGS	11472200	2/22/88	56	A
USGS	11472200	2/23/88	55	A
USGS	11472200	2/24/88	52	A
USGS	11472200	2/25/88	49	A
USGS	11472200	2/26/88	49	A
USGS	11472200	2/27/88	49	A
USGS	11472200	2/28/88	53	A
USGS	11472200	2/29/88	60	A
USGS	11472200	3/1/88	72	A
USGS	11472200	3/2/88	76	A
USGS	11472200	3/3/88	62	A
USGS	11472200	3/4/88	56	A
USGS	11472200	3/5/88	53	A
USGS	11472200	3/6/88	50	A
USGS	11472200	3/7/88	47	A
USGS	11472200	3/8/88	45	A
USGS	11472200	3/9/88	43	A
USGS	11472200	3/10/88	40	A
USGS	11472200	3/11/88	39	A
USGS	11472200	3/12/88	38	A
USGS	11472200	3/13/88	36	A
USGS	11472200	3/14/88	36	A
USGS	11472200	3/15/88	35	A
USGS	11472200	3/16/88	35	A
USGS	11472200	3/17/88	33	A
USGS	11472200	3/18/88	31	A
USGS	11472200	3/19/88	30	A
USGS	11472200	3/20/88	30	A
USGS	11472200	3/21/88	29	A
USGS	11472200	3/22/88	29	A
USGS	11472200	3/23/88	30	A
USGS	11472200	3/24/88	33	A
USGS	11472200	3/25/88	31	A
USGS	11472200	3/26/88	28	A
USGS	11472200	3/27/88	27	A
USGS	11472200	3/28/88	26	A
USGS	11472200	3/29/88	24	A
USGS	11472200	3/30/88	23	A
USGS	11472200	3/31/88	22	A
USGS	11472200	4/1/88	22	A
USGS	11472200	4/2/88	22	A
USGS	11472200	4/3/88	21	A
USGS	11472200	4/4/88	21	A
USGS	11472200	4/5/88	21	A
USGS	11472200	4/6/88	21	A
USGS	11472200	4/7/88	20	A
USGS	11472200	4/8/88	19	A
USGS	11472200	4/9/88	18	A
USGS	11472200	4/10/88	18	A
USGS	11472200	4/11/88	17	A
USGS	11472200	4/12/88	17	A
USGS	11472200	4/13/88	16	A
USGS	11472200	4/14/88	17	A
USGS	11472200	4/15/88	17	A
USGS	11472200	4/16/88	17	A
USGS	11472200	4/17/88	18	A
USGS	11472200	4/18/88	17	A
USGS	11472200	4/19/88	43	A
USGS	11472200	4/20/88	113	A
USGS	11472200	4/21/88	73	A
USGS	11472200	4/22/88	62	A
USGS	11472200	4/23/88	126	A
USGS	11472200	4/24/88	68	A
USGS	11472200	4/25/88	47	A
USGS	11472200	4/26/88	38	A
USGS	11472200	4/27/88	33	A
USGS	11472200	4/28/88	29	A
USGS	11472200	4/29/88	30	A
USGS	11472200	4/30/88	34	A
USGS	11472200	5/1/88	30	A
USGS	11472200	5/2/88	27	A
USGS	11472200	5/3/88	24	A
USGS	11472200	5/4/88	21	A
USGS	11472200	5/5/88	20	A
USGS	11472200	5/6/88	20	A
USGS	11472200	5/7/88	43	A
USGS	11472200	5/8/88	69	A
USGS	11472200	5/9/88	50	A
USGS	11472200	5/10/88	38	A
USGS	11472200	5/11/88	31	A
USGS	11472200	5/12/88	26	A
USGS	11472200	5/13/88	30	A
USGS	11472200	5/14/88	31	A
USGS	11472200	5/15/88	24	A
USGS	11472200	5/16/88	23	A
USGS	11472200	5/17/88	29	A
USGS	11472200	5/18/88	27	A
USGS	11472200	5/19/88	22	A
USGS	11472200	5/20/88	18	A
USGS	11472200	5/21/88	17	A
USGS	11472200	5/22/88	14	A
USGS	11472200	5/23/88	13	A
USGS	11472200	5/24/88	12	A
USGS	11472200	5/25/88	11	A
USGS	11472200	5/26/88	10	A
USGS	11472200	5/27/88	9.4	A
USGS	11472200	5/28/88	9	A
USGS	11472200	5/29/88	9.7	A
USGS	11472200	5/30/88	12	A
USGS	11472200	5/31/88	12	A
USGS	11472200	6/1/88	13	A
USGS	11472200	6/2/88	17	A
USGS	11472200	6/3/88	17	A
USGS	11472200	6/4/88	14	A
USGS	11472200	6/5/88	14	A
USGS	11472200	6/6/88	13	A
USGS	11472200	6/7/88	17	A
USGS	11472200	6/8/88	24	A
USGS	11472200	6/9/88	26	A
USGS	11472200	6/10/88	25	A
USGS	11472200	6/11/88	25	A
USGS	11472200	6/12/88	18	A
USGS	11472200	6/13/88	15	A
USGS	11472200	6/14/88	12	A
USGS	11472200	6/15/88	11	A
USGS	11472200	6/16/88	9.3	A
USGS	11472200	6/17/88	8.3	A
USGS	11472200	6/18/88	7.8	A
USGS	11472200	6/19/88	7.2	A
USGS	11472200	6/20/88	6.7	A
USGS	11472200	6/21/88	5.5	A
USGS	11472200	6/22/88	4.7	A
USGS	11472200	6/23/88	4	A
USGS	11472200	6/24/88	3.6	A
USGS	11472200	6/25/88	3.2	A
USGS	11472200	6/26/88	3	A
USGS	11472200	6/27/88	2.7	A
USGS	11472200	6/28/88	2.4	A
USGS	11472200	6/29/88	2.1	A
USGS	11472200	6/30/88	1.9	A
USGS	11472200	7/1/88	1.7	A
USGS	11472200	7/2/88	1.6	A
USGS	11472200	7/3/88	1.6	A
USGS	11472200	7/4/88	1.4	A
USGS	11472200	7/5/88	1.3	A
USGS	11472200	7/6/88	1.3	A
USGS	11472200	7/7/88	1.2	A
USGS	11472200	7/8/88	1.2	A
USGS	11472200	7/9/88	1	A
USGS	11472200	7/10/88	0.9	A
USGS	11472200	7/11/88	0.81	A
USGS	11472200	7/12/88	0.73	A
USGS	11472200	7/13/88	0.7	A
USGS	11472200	7/14/88	0.56	A
USGS	11472200	7/15/88	0.58	A
USGS	11472200	7/16/88	0.55	A
USGS	11472200	7/17/88	0.56	A
USGS	11472200	7/18/88	0.64	A
USGS	11472200	7/19/88	0.55	A
USGS	11472200	7/20/88	0.42	A
USGS	11472200	7/21/88	0.3	A
USGS	11472200	7/22/88	0.21	A
USGS	11472200	7/23/88	0.16	A
USGS	11472200	7/24/88	0.11	A
USGS	11472200	7/25/88	0.09	A
USGS	11472200	7/26/88	0.06	A
USGS	11472200	7/27/88	0.02	A
USGS	11472200	7/28/88	0	A
USGS	11472200	7/29/88	0	A
USGS	11472200	7/30/88	0	A
USGS	11472200	7/31/88	0	A
USGS	11472200	8/1/88	0	A
USGS	11472200	8/2/88	0	A
USGS	11472200	8/3/88	0	A
USGS	11472200	8/4/88	0	A
USGS	11472200	8/5/88	0	A
USGS	11472200	8/6/88	0	A
USGS	11472200	8/7/88	0	A
USGS	11472200	8/8/88	0	A
USGS	11472200	8/9/88	0	A
USGS	11472200	8/10/88	0	A
USGS	11472200	8/11/88	0	A
USGS	11472200	8/12/88	0	A
USGS	11472200	8/13/88	0	A
USGS	11472200	8/14/88	0	A
USGS	11472200	8/15/88	0	A
USGS	11472200	8/16/88	0	A
USGS	11472200	8/17/88	0	A
USGS	11472200	8/18/88	0	A
USGS	11472200	8/19/88	0	A
USGS	11472200	8/20/88	0	A
USGS	11472200	8/21/88	0	A
USGS	11472200	8/22/88	0	A
USGS	11472200	8/23/88	0	A
USGS	11472200	8/24/88	0	A
USGS	11472200	8/25/88	0	A
USGS	11472200	8/26/88	0	A
USGS	11472200	8/27/88	0	A
USGS	11472200	8/28/88	0	A
USGS	11472200	8/29/88	0	A
USGS	11472200	8/30/88	0	A
USGS	11472200	8/31/88	0	A
USGS	11472200	9/1/88	0	A
USGS	11472200	9/2/88	0	A
USGS	11472200	9/3/88	0	A
USGS	11472200	9/4/88	0	A
USGS	11472200	9/5/88	0	A
USGS	11472200	9/6/88	0	A
USGS	11472200	9/7/88	0	A
USGS	11472200	9/8/88	0	A
USGS	11472200	9/9/88	0	A
USGS	11472200	9/10/88	0	A
USGS	11472200	9/11/88	0	A
USGS	11472200	9/12/88	0	A
USGS	11472200	9/13/88	0	A
USGS	11472200	9/14/88	0	A
USGS	11472200	9/15/88	0	A
USGS	11472200	9/16/88	0	A
USGS	11472200	9/17/88	0	A
USGS	11472200	9/18/88	0	A
USGS	11472200	9/19/88	0	A
USGS	11472200	9/20/88	0	A
USGS	11472200	9/21/88	0	A
USGS	11472200	9/22/88	0	A
USGS	11472200	9/23/88	0	A
USGS	11472200	9/24/88	0	A
USGS	11472200	9/25/88	0	A
USGS	11472200	9/26/88	0	A
USGS	11472200	9/27/88	0	A
USGS	11472200	9/28/88	0	A
USGS	11472200	9/29/88	0	A
USGS	11472200	9/30/88	0	A
USGS	11472200	10/1/88	0	A
USGS	11472200	10/2/88	0	A
USGS	11472200	10/3/88	0	A
USGS	11472200	10/4/88	0	A
USGS	11472200	10/5/88	0	A
USGS	11472200	10/6/88	0	A
USGS	11472200	10/7/88	0	A
USGS	11472200	10/8/88	0	A
USGS	11472200	10/9/88	0	A
USGS	11472200	10/10/88	0	A
USGS	11472200	10/11/88	0	A
USGS	11472200	10/12/88	0	A
USGS	11472200	10/13/88	0	A
USGS	11472200	10/14/88	0	A
USGS	11472200	10/15/88	0	A
USGS	11472200	10/16/88	0	A
USGS	11472200	10/17/88	0	A
USGS	11472200	10/18/88	0	A
USGS	11472200	10/19/88	0	A
USGS	11472200	10/20/88	0	A
USGS	11472200	10/21/88	0	A
USGS	11472200	10/22/88	0	A
USGS	11472200	10/23/88	0	A
USGS	11472200	10/24/88	0	A
USGS	11472200	10/25/88	0	A
USGS	11472200	10/26/88	0	A
USGS	11472200	10/27/88	0	A
USGS	11472200	10/28/88	0	A
USGS	11472200	10/29/88	0	A
USGS	11472200	10/30/88	0	A
USGS	11472200	10/31/88	0	A
USGS	11472200	11/1/88	0	A
USGS	11472200	11/2/88	0	A
USGS	11472200	11/3/88	17	A
USGS	11472200	11/4/88	16	A
USGS	11472200	11/5/88	11	A
USGS	11472200	11/6/88	7.1	A
USGS	11472200	11/7/88	4.9	A
USGS	11472200	11/8/88	4.5	A
USGS	11472200	11/9/88	5.2	A
USGS	11472200	11/10/88	92	A
USGS	11472200	11/11/88	69	A
USGS	11472200	11/12/88	74	A
USGS	11472200	11/13/88	482	A
USGS	11472200	11/14/88	448	A
USGS	11472200	11/15/88	178	A
USGS	11472200	11/16/88	363	A
USGS	11472200	11/17/88	416	A
USGS	11472200	11/18/88	158	A
USGS	11472200	11/19/88	82	A
USGS	11472200	11/20/88	61	A
USGS	11472200	11/21/88	678	A
USGS	11472200	11/22/88	5990	A
USGS	11472200	11/23/88	4130	A
USGS	11472200	11/24/88	1780	A
USGS	11472200	11/25/88	1430	A
USGS	11472200	11/26/88	771	A
USGS	11472200	11/27/88	465	A
USGS	11472200	11/28/88	340	A
USGS	11472200	11/29/88	254	A
USGS	11472200	11/30/88	194	A
USGS	11472200	12/1/88	156	A
USGS	11472200	12/2/88	128	A
USGS	11472200	12/3/88	106	A
USGS	11472200	12/4/88	88	A
USGS	11472200	12/5/88	77	A
USGS	11472200	12/6/88	70	A
USGS	11472200	12/7/88	64	A
USGS	11472200	12/8/88	57	A
USGS	11472200	12/9/88	49	A
USGS	11472200	12/10/88	46	A
USGS	11472200	12/11/88	42	A
USGS	11472200	12/12/88	39	A
USGS	11472200	12/13/88	36	A
USGS	11472200	12/14/88	33	A
USGS	11472200	12/15/88	30	A
USGS	11472200	12/16/88	28	A
USGS	11472200	12/17/88	26	A
USGS	11472200	12/18/88	25	A
USGS	11472200	12/19/88	27	A
USGS	11472200	12/20/88	260	A
USGS	11472200	12/21/88	807	A
USGS	11472200	12/22/88	2200	A
USGS	11472200	12/23/88	1400	A
USGS	11472200	12/24/88	1510	A
USGS	11472200	12/25/88	1180	A
USGS	11472200	12/26/88	714	A
USGS	11472200	12/27/88	478	A
USGS	11472200	12/28/88	410	A
USGS	11472200	12/29/88	367	A
USGS	11472200	12/30/88	1030	A
USGS	11472200	12/31/88	1500	A
USGS	11472200	1/1/89	890	A
USGS	11472200	1/2/89	589	A
USGS	11472200	1/3/89	469	A
USGS	11472200	1/4/89	396	A
USGS	11472200	1/5/89	1050	A
USGS	11472200	1/6/89	804	A
USGS	11472200	1/7/89	587	A
USGS	11472200	1/8/89	543	A
USGS	11472200	1/9/89	1270	A
USGS	11472200	1/10/89	2210	A
USGS	11472200	1/11/89	1330	A
USGS	11472200	1/12/89	828	A
USGS	11472200	1/13/89	599	A
USGS	11472200	1/14/89	488	A
USGS	11472200	1/15/89	381	A
USGS	11472200	1/16/89	334	A
USGS	11472200	1/17/89	284	A
USGS	11472200	1/18/89	245	A
USGS	11472200	1/19/89	216	A
USGS	11472200	1/20/89	193	A
USGS	11472200	1/21/89	173	A
USGS	11472200	1/22/89	191	A
USGS	11472200	1/23/89	481	A
USGS	11472200	1/24/89	325	A
USGS	11472200	1/25/89	240	A
USGS	11472200	1/26/89	201	A
USGS	11472200	1/27/89	176	A
USGS	11472200	1/28/89	159	A
USGS	11472200	1/29/89	144	A
USGS	11472200	1/30/89	130	A
USGS	11472200	1/31/89	119	A
USGS	11472200	2/1/89	112	A
USGS	11472200	2/2/89	117	A
USGS	11472200	2/3/89	136	A
USGS	11472200	2/4/89	148	A
USGS	11472200	2/5/89	135	A
USGS	11472200	2/6/89	117	A
USGS	11472200	2/7/89	106	A
USGS	11472200	2/8/89	99	A
USGS	11472200	2/9/89	106	A
USGS	11472200	2/10/89	151	A
USGS	11472200	2/11/89	180	A
USGS	11472200	2/12/89	143	A
USGS	11472200	2/13/89	124	A
USGS	11472200	2/14/89	111	A
USGS	11472200	2/15/89	99	A
USGS	11472200	2/16/89	91	A
USGS	11472200	2/17/89	86	A
USGS	11472200	2/18/89	98	A
USGS	11472200	2/19/89	159	A
USGS	11472200	2/20/89	124	A
USGS	11472200	2/21/89	109	A
USGS	11472200	2/22/89	173	A
USGS	11472200	2/23/89	238	A
USGS	11472200	2/24/89	160	A
USGS	11472200	2/25/89	133	A
USGS	11472200	2/26/89	118	A
USGS	11472200	2/27/89	105	A
USGS	11472200	2/28/89	96	A
USGS	11472200	3/1/89	98	A
USGS	11472200	3/2/89	1750	A
USGS	11472200	3/3/89	994	A
USGS	11472200	3/4/89	880	A
USGS	11472200	3/5/89	2910	A
USGS	11472200	3/6/89	2390	A
USGS	11472200	3/7/89	1470	A
USGS	11472200	3/8/89	2370	A
USGS	11472200	3/9/89	4430	A
USGS	11472200	3/10/89	3150	A
USGS	11472200	3/11/89	2630	A
USGS	11472200	3/12/89	1780	A
USGS	11472200	3/13/89	1680	A
USGS	11472200	3/14/89	1100	A
USGS	11472200	3/15/89	769	A
USGS	11472200	3/16/89	1380	A
USGS	11472200	3/17/89	1600	A
USGS	11472200	3/18/89	4330	A
USGS	11472200	3/19/89	2370	A
USGS	11472200	3/20/89	1440	A
USGS	11472200	3/21/89	882	A
USGS	11472200	3/22/89	617	A
USGS	11472200	3/23/89	1020	A
USGS	11472200	3/24/89	2360	A
USGS	11472200	3/25/89	3390	A
USGS	11472200	3/26/89	1910	A
USGS	11472200	3/27/89	1280	A
USGS	11472200	3/28/89	1300	A
USGS	11472200	3/29/89	942	A
USGS	11472200	3/30/89	695	A
USGS	11472200	3/31/89	646	A
USGS	11472200	4/1/89	664	A
USGS	11472200	4/2/89	1220	A
USGS	11472200	4/3/89	1150	A
USGS	11472200	4/4/89	806	A
USGS	11472200	4/5/89	611	A
USGS	11472200	4/6/89	490	A
USGS	11472200	4/7/89	392	A
USGS	11472200	4/8/89	324	A
USGS	11472200	4/9/89	282	A
USGS	11472200	4/10/89	248	A
USGS	11472200	4/11/89	222	A
USGS	11472200	4/12/89	197	A
USGS	11472200	4/13/89	175	A
USGS	11472200	4/14/89	157	A
USGS	11472200	4/15/89	146	A
USGS	11472200	4/16/89	134	A
USGS	11472200	4/17/89	122	A
USGS	11472200	4/18/89	112	A
USGS	11472200	4/19/89	103	A
USGS	11472200	4/20/89	94	A
USGS	11472200	4/21/89	94	A
USGS	11472200	4/22/89	115	A
USGS	11472200	4/23/89	177	A
USGS	11472200	4/24/89	204	A
USGS	11472200	4/25/89	151	A
USGS	11472200	4/26/89	135	A
USGS	11472200	4/27/89	116	A
USGS	11472200	4/28/89	100	A
USGS	11472200	4/29/89	88	A
USGS	11472200	4/30/89	89	A
USGS	11472200	5/1/89	94	A
USGS	11472200	5/2/89	80	A
USGS	11472200	5/3/89	74	A
USGS	11472200	5/4/89	68	A
USGS	11472200	5/5/89	62	A
USGS	11472200	5/6/89	57	A
USGS	11472200	5/7/89	52	A
USGS	11472200	5/8/89	48	A
USGS	11472200	5/9/89	46	A
USGS	11472200	5/10/89	45	A
USGS	11472200	5/11/89	43	A
USGS	11472200	5/12/89	42	A
USGS	11472200	5/13/89	39	A
USGS	11472200	5/14/89	37	A
USGS	11472200	5/15/89	35	A
USGS	11472200	5/16/89	33	A
USGS	11472200	5/17/89	29	A
USGS	11472200	5/18/89	29	A
USGS	11472200	5/19/89	27	A
USGS	11472200	5/20/89	26	A
USGS	11472200	5/21/89	26	A
USGS	11472200	5/22/89	25	A
USGS	11472200	5/23/89	33	A
USGS	11472200	5/24/89	47	A
USGS	11472200	5/25/89	36	A
USGS	11472200	5/26/89	31	A
USGS	11472200	5/27/89	28	A
USGS	11472200	5/28/89	27	A
USGS	11472200	5/29/89	26	A
USGS	11472200	5/30/89	26	A
USGS	11472200	5/31/89	25	A
USGS	11472200	6/1/89	24	A
USGS	11472200	6/2/89	22	A
USGS	11472200	6/3/89	20	A
USGS	11472200	6/4/89	21	A
USGS	11472200	6/5/89	20	A
USGS	11472200	6/6/89	20	A
USGS	11472200	6/7/89	19	A
USGS	11472200	6/8/89	18	A
USGS	11472200	6/9/89	16	A
USGS	11472200	6/10/89	15	A
USGS	11472200	6/11/89	14	A
USGS	11472200	6/12/89	13	A
USGS	11472200	6/13/89	13	A
USGS	11472200	6/14/89	12	A
USGS	11472200	6/15/89	13	A
USGS	11472200	6/16/89	12	A
USGS	11472200	6/17/89	11	A
USGS	11472200	6/18/89	11	A
USGS	11472200	6/19/89	11	A
USGS	11472200	6/20/89	9.6	A
USGS	11472200	6/21/89	9.2	A
USGS	11472200	6/22/89	8.8	A
USGS	11472200	6/23/89	8	A
USGS	11472200	6/24/89	7.4	A
USGS	11472200	6/25/89	7.2	A
USGS	11472200	6/26/89	6.7	A
USGS	11472200	6/27/89	5.8	A
USGS	11472200	6/28/89	5.3	A
USGS	11472200	6/29/89	6	A
USGS	11472200	6/30/89	9.5	A
USGS	11472200	7/1/89	10	A
USGS	11472200	7/2/89	11	A
USGS	11472200	7/3/89	11	A
USGS	11472200	7/4/89	9.4	A
USGS	11472200	7/5/89	8	A
USGS	11472200	7/6/89	6.6	A
USGS	11472200	7/7/89	5.9	A
USGS	11472200	7/8/89	5	A
USGS	11472200	7/9/89	4.2	A
USGS	11472200	7/10/89	3.7	A
USGS	11472200	7/11/89	3.4	A
USGS	11472200	7/12/89	2.9	A
USGS	11472200	7/13/89	2.8	A
USGS	11472200	7/14/89	2.8	A
USGS	11472200	7/15/89	2.6	A
USGS	11472200	7/16/89	2.8	A
USGS	11472200	7/17/89	2.8	A
USGS	11472200	7/18/89	2.2	A
USGS	11472200	7/19/89	2	A
USGS	11472200	7/20/89	1.8	A
USGS	11472200	7/21/89	1.6	A
USGS	11472200	7/22/89	1.5	A
